product_author,product_imagelink,product_name,product_price
"Joe R. Lansdale,Loreth Anne White,Cara Whitney,Louis Sachar,Chasten Buttigieg,Shuzo Oshimi,Beth Wood,Carol Ann Tomlinson,John Rossman,Poppy Jamie,Jay Crownover,Joyce Meyer","https://m.media-amazon.com/images/I/91uLP2WpcuS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/815LC0VXMhL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91Ejj6RXrPL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/8168m0YT8rL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81IcvqNtfWS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71kxh143ViL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91qMJazLmkL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/812LAlAhQTS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81KfYgVWeqS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91nAWwW3jrS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61dx0hEkWnS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91CDB0bZAnL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/813N93AasaS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81LMe7twEbL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61luzFzhrVS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/615+JTfdvdS._AC_UY218_.jpg","Moon Lake,Beneath Devil's Bridge: A Novel,Fields of Grace: Sharing Faith from the Horse Farm,Wayside School Beneath the Cloud of Doom (Wayside School, 4),BattleTech: Shrapnel, Issue #5 (The Official BattleTech Magazine),I Have Something to Tell You: A Memoir,Blood on the Tracks, volume 6,Leap of Faith: Finding Love the Modern Way,The Montessori Toddler Activity Book: 60 At-Home Games and Activities for Curious Toddlers,So Each May Soar: The Principles and Practices of Learner-Centered Classrooms,The Amazon Way: Amazon's 14 Leadership Principles,Happy Not Perfect: Upgrade Your Mind, Challenge Your Thoughts, and Free Yourself from Anxiety,Fortunate Son: A 2nd-Gen Marked Men novel (The Forever Marked Series Book 1),The Incredible Power of God's Word,Monster Romance (Monster Smash),Dead Keys: Typewritten Tales of Terror (Cold Hard Type)","23,.,0,.,0,.,7,.,5,.,12,.,10,.,20,.,0,.,0,.,0,.,13,.,9,."
"Hilarie Burton,The Princeton Review,Brooke Walters,John P. Kotter,Kent Masterson Brown,KAITO,Diana Palmer,Ashley River Brant,Hiroyuki Takei,Syougo Kinugasa,Allison Kimmey","https://m.media-amazon.com/images/I/61g9Gcb3qhS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61se8r4TupL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71AUxbqAisS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51FG9A1GCqS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71GL3n-sBfS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61WsiuuAV8S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81u7ffwyesL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81eQx4+5x6L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91tVRXHRz3S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/816aL0wh4US._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71pbT2LeXNS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81I-DahRWoL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81nn9Ym2HsS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91VuTYVRgeS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71dZEHkZEwS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51wFJU7WbzS._AC_UY218_.jpg","The Rural Diaries: Love, Livestock, and Big Life Lessons Down on Mischief Farm,Princeton Review SSAT & ISEE Prep, 2022: 6 Practice Tests + Review & Techniques + Drills (2022) (Private Test Preparation),Coming Home: A Memoir,Jesus, the Master Psychologist: Listen to Him,The Tea Dragon Tapestry (The Tea Dragon Society),Change: How Organizations Achieve Hard-to-Imagine Results in Uncertain and Volatile Times,Meade at Gettysburg: A Study in Command (Civil War America),Blue Flag, Vol. 8 (8),Notorious: A Novel (Long, Tall Texans Book 53),Tending to the Sacred: Rituals to Connect with Earth, Spirit, and Self,SHAMAN KING Omnibus 2 (Vol. 4-6),My Dress-Up Darling 04,Classroom of the Elite (Light Novel) Vol. 8 (Classroom of the Elite (Light Novel), 10),Empowered Girls: Activities and Affirmations for Empowering Strong, Confident Girls,It Started with a Helmet: A Retired Firefighter's Return to New York City the Day Before 9/11,The Backstep","0,.,11,.,0,.,9,.,18,.,20,.,8,.,17,.,11,.,8,.,8,.,20,.,9,."
"Sujata Massey,Kiese Laymon,Rajani LaRocca,Gideon Defoe,Peggy Knickerbocker,Skylar DeRouen,Liz Hauck,Hirokazu Hikawa,Ana Araujo","https://m.media-amazon.com/images/I/91n+fcEOepL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61hFIPa+soS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81k9n+UWUQL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71RUQU6PYQL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/619nd3wNuQS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81tKEzRmP-L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81qMJgy8ZSL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81ZkaVk2amL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81t-H3WE0ES._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71pCItIcctS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/9109ziFow3L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71pfJRpQLlL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71+n-OaH1RL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61KucY4bm9S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81cju7L2-6L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/619-T44ksBS._AC_UY218_.jpg","The Bombay Prince (A Perveen Mistry Novel Book 3),The Division of Light and Power,Long Division: A Novel,A Cottage for Every Season: Inspiring Homes with Classic Charm (Cottage Journal),Spice Up, Live Long: A guide to using herbs and spices to live a longer, healthier and more vibrant life,Much Ado About Baseball,Harry Potter and the Deathly Hallows Slytherin Edition (relie),An Atlas of Extinct Countries,Love Later On,Win Your F*cking Life Back: The Simplistic Guide to Financial Freedom,Investing, And International Travel,Home Made: A Story of Grief, Groceries, Showing Up--and What We Make When We Make Dinner,Kirby Manga Mania, Vol. 1 (1),Social Skills for Kids: From Making Friends and Problem-Solving to Self-Control and Communication, 150+ Activities to Help Your Child Develop Essential Social Skills,Letters to My White Male Friends,No Compromise: The Work of Florence Knoll,I THINK ME BEING YOUR DAUGHTER IS ENOUGH OF A GIFT: Fathers Day Gifts From Daughter, Funny Personalized Notebook for Fathers, Father's day notebook ... Father's day gifts from daughter notebook","20,.,18,.,12,.,9,.,21,.,11,.,32,.,8,.,13,.,0,.,0,.,9,."
"Reki Kawahara,Ava Reid,Lisa Boyle,James Tynion IV,Jason June,Will McPhail,Kendra Tierney,Lori Foster,Alexander Shulgin,Jean Grainger","https://m.media-amazon.com/images/I/91nsWRFVMAS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71ueQDeo+WS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91dOWoCPtNL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71CS4MENl5S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81gaxjQOWKL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81s3cMWjS+S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81+ozmyXiTL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91h5WuoGh8L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71MUb1nnriL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71ihP62o1yS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81nqxbxfT+S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91BfNCUcENL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/819eCNHXqVL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71fqx8ylWlS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81HpivlXbDL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/912sTTymlpL._AC_UY218_.jpg","Sword Art Online 22 (light novel): Kiss and Fly,Ripples: Effects of Addiction: Gut wrenching stories ripped from the hearts of those affected by the real epidemic in todays world.,The Wolf and the Woodsman: A Novel,Signed, A Paddy: An Irish Immigrant Story (Paddy series),Batman Vol. 3: Ghost Stories,Sweat and Soap 6,Jay's Gay Agenda,In: A Graphic Novel,The Catholic All Year Prayer Companion: The Liturgical Year in Practice,Fasting While Furious: How I Turned Anger and Sadness into Motivation for Weight Loss,The Summer of No Attachments: A Novel,The Summer of You (My Summer of You Vol. 1),The Ultimate Doodle Collection for Journals, Planners, and More,My Friend, Her Husband My Man,The Nature of Drugs: History, Pharmacology, and Social Impact,The West's Awake: The Queenstown Series Book 2","8,.,9,.,14,.,3,.,20,.,7,.,0,.,15,.,13,.,10,.,11,.,16,."
"Richard Fox,Jess L. M.  Anderson,Diane Romo,Alan Burnett,Christine Mangan,Ethan Sacks,Marc E. Polymeropoulos,Wanda E. Brunstetter","https://m.media-amazon.com/images/I/61f1Qsi9xoS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81-QhZzeM6L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/619mDC82L7S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71biqNMkpLS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91fhQiKwEeS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/819oZj9f2EL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71Zez3Rm16S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91eD+QlPSSL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81I4bNMC5TS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/815F3x2msnL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71zLUrlRnKS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81bQGkD695L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71DFv+UXV-S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81iTJBGX1AL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81qsbIR8xgL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91e7oQrZtaS._AC_UY218_.jpg","Caffeine: A Young Adult Romance,Governor (1) (Ascent to Empire),Fault Lines: Exploring the complicated place of Progressive American Jewish Zionism,Mercy's Light (Keepers Series Book 1),The Feelings Activity Book for Children: 50 Activities to Identify, Understand, and Manage Your Feelings,Batman: The Adventures Continue Season One,The Color of God,Palace of the Drowned: A Novel,Star Wars: Bounty Hunters Vol. 2: Target Valance,GMAT Official Guide 2022: Book + Online Question Bank,Murray & Nadel's Textbook of Respiratory Medicine, 2-Volume Set (Murray and Nadel's Textbook of Respiratory Medicine),Clarity in Crisis: Leadership Lessons from the CIA,Deliverance Protocols & Ethics: A Handbook for Accurate Deliverance Operations,The Return to the Big Valley,The Biggest Bluff: How I Learned to Pay Attention, Master Myself, and Win,Boundless: The Lost Fleet: Outlands, Book 1","0,.,0,.,21,.,12,.,0,.,20,.,9,.,0,.,9,.,14,.,14,."
"Jack Guinness,Ariane Cap,Shari Lapena,Nick Campanella,Scott Howard-Cooper,Rebecca Behrens,Michael Port,Todd Starnes,Jean Van't Hul,Cara Goodwin PhD,John Sedgwick","https://m.media-amazon.com/images/I/71c-9TZgy8L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81tuJf30shL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61Z0m5JbtvS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71rB5LXZqUS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81dtwZjw9wS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71xcqJlGiUS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71edg+3nLUS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81vp11NhCGL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91faJlbpa-L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/416YqEM9rtS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81qR9roYMKL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81Iof8aWb0L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91wQsIKuLKS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81Eim+JdGwL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/616VK6LtRMS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71pq1u9FuTL._AC_UY218_.jpg","The Queer Bible: Essays,The Maudsley Prescribing Guidelines in Psychiatry (The Maudsley Prescribing Guidelines Series),LIFE, ALTERED NOT OVER!: My Silent Journey to Wholeness,The Pattern System for the Bass Player: Sharpen Your Musical Mind through Fretboard Proficiency, Improvisation and Mental Practice,The End of Her: A Novel,Break Every Chain,Path of Affliction,Steve Kerr: A Life,The Disaster Days,The Referable Speaker: Your Guide to Building a Sustainable Speaking Career—No Fame Required,Our Daily Biscuit: Devotions with a Drawl,Invitation to Draw: 99 Drawing Prompts to Inspire Kids Creativity,What to Do When You Feel Like Hitting: A No Hitting Book for Toddlers,From the River to the Sea: The Untold Story of the Railroad War That Made the West,You Are Not A Bad Parent: A Pediatrician's Guide To Reducing Conflict And Connecting With Your Teens,Old Ireland in Colour","0,.,13,.,0,.,0,.,0,.,7,.,9,.,7,.,0,.,0,.,0,.,9,."
"Natsume Akatsuki,L.J. Shen,Doireann Ní Ghríofa,Jay Fulcher,Kevin Marasco,Tasha Moneek,T L Swan,Mark Mincolla PhD,don Jose Ruiz,Juliet Diaz,Lorriane Anderson,Kaplan Test Prep,Noam Nisan,Kerry Winfrey,Eliot Schrefer,Matt Sullivan","https://m.media-amazon.com/images/I/91WBCE+L3QL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81mDPl76jeL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71vg4jyVAcS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/919UQmLd-sS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/711C6eDbOlS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61atf4VlmdS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71GfF68GxQS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71OZuzNTsZL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/815gs1PSBlL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81Mj9dQ6PpS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71QBfuCRF0L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61iyNvTqEkL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71Lg1pCSkzS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/819Tzin9K2L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51JbehoauVS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81dJ-cWn0qL._AC_UY218_.jpg","Superman: The Man of Steel Vol. 3,Konosuba: God's Blessing on This Wonderful World!, Vol. 14 (light novel): The Crimson Magic Trials (Konosuba (light novel), 14),The Monster: A Mafia Romance,A Ghost in the Throat,People Operations: Automate HR, Design a Great Employee Experience, and Unleash Your Workforce,I Am Healed: How A Broken Woman Found Her Purpose,Mr Garcia (Mr Series),The Way of Miracles: Accessing Your Superconsciousness,Shamanic Power Animals: Embracing the Teachings of Our Non-Human Friends,The Earthcraft Oracle: A 44-Card Deck and Guidebook of Sacred Healing,ASVAB Prep Plus 2022–2023: 6 Practice Tests + Proven Strategies + Online + Video (Kaplan Test Prep),The Elements of Computing Systems, second edition: Building a Modern Computer from First Principles,Very Sincerely Yours,The Darkness Outside Us,Finding My Grace,Can't Knock the Hustle: Inside the Season of Protest, Pandemic, and Progress with the Brooklyn Nets' Superstars of Tomorrow","34,.,7,.,0,.,9,.,18,.,10,.,0,.,16,.,25,.,9,.,9,.,14,."
"Areli Morales,Luisa Uribe,Cynthia Schwartberg,Rachel Hanna,Geoff Johns,Jim Lee,Christine Wells,Irene van Raadshooven,Laura McHugh,Kerry Garvin,Elisabeth Sharp McKetta,Kadesha Powell,Liya James,Aggie Blum Thompson,Ramli John,Tarriona Ball","https://m.media-amazon.com/images/I/91wrFOnxpUL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61AyVavVKLS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91WM+sxZksL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71tL6FUIi3L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91HP0h0OlKL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51i+TlEg+QS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61muKLobHDS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81B+x85U4CL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/718MBontgeS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/718EYRs-Y6L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71ubrndFfES._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51g5h8f3sMS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91WeySePtYL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51vmB9Xk0iS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61D4rGLShNS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71gGd4BXq+L._AC_UY218_.jpg","Areli Is a Dreamer: A True Story by Areli Morales, a DACA Recipient,The Curious Voyage: A Rule-Breaking Guidebook to Authenticity,Wisteria Island,Pretty Boys: Legendary Icons Who Redefined Beauty (and How to Glow Up, Too),Justice League: The New 52 Omnibus Vol. 1,Sisters of the Resistance: A Novel of Catherine Dior's Paris Spy Network,Little Belle: Where Love is, Magic happens,What's Done in Darkness: A Novel,What Doesn't Kill Her: Women's Stories of Resilience,5-Minute Clinical Consult 2022 (The 5-Minute Consult Series),Growing Up Joplin,The Get Real Method: Create The Life You Want And Do Work That Matters,I Don't Forgive You,The Light in Dark Places,Product-Led Onboarding: How to Turn New Users Into Lifelong Customers,Vulnerable AF","10,.,4,.,12,.,0,.,0,.,11,.,9,.,23,.,9,.,79,.,9,.,12,.,0,.,8,."
"Kristen Riddell,F. Lee Bailey,Raven Leilani,Jillian Dodd,Sasha Issenberg,Michael Burlingame,Kristen Arnett,Al Ewing,Jonathan Evans,Akwaeke Emezi,Sarah Pendrick,Megan DuVarney Forbes,Mary Alice Monroe,Steve Behling","https://m.media-amazon.com/images/I/71JwtLWF59S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71PHajIs2WS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91h5gTluEVL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91SAv+lsHGS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71DQJxyWIHL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81o+mbtXkxL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71YO-uiFoOL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/715BOh248pS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91hEZHmS7AL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71ZVYukezfL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/810snVFvhOL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91aCV0p1DSL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81xPAH3MzhS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71VcJLeqMeL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91o84X0KKNL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/714QOyctt2S._AC_UY218_.jpg","Grit is Good,The Truth about the O.J. Simpson Trial: By the Architect of the Defense,Luster: A Novel,That Promise: A Small Town, Friends-to-Lovers Romance (That Boy Book 7),The Engagement: America's Quarter-Century Struggle Over Same-Sex Marriage,An American Marriage: The Untold Story of Abraham Lincoln and Mary Todd,With Teeth: A Novel,Rolling With It: Lessons Learned While Sitting Down,Immortal Hulk Vol. 9: The Weakest One There Is,Your Time Is Now: Get What God Has Given You,Dear Senthuran: A Black Spirit Memoir,Beautifully Brave: An Unconventional Guide to Owning Your Worth, Cultivating Self-Love, and Standing in Your Power,Leaders and Thinkers in American History: A Childrens History Book: 15 Influential People You Should Know,On Ocean Boulevard (The Beach House Book 6),Camp Cretaceous, Volume Three: The Deluxe Junior Novelization (Jurassic World: Camp Cretaceous),Learn like a Pro: Science-Based Tools to Become Better at Anything","19,.,14,.,14,.,17,.,18,.,14,.,0,.,7,.,12,.,0,.,12,.,0,.,14,.,9,.,13,."
"Greg Creed,Ken Muench,Chris Field,Michael F. Bird,W. Bruce Cameron,Joyce Meyer,Katherine Addison,Jonathan Dimbleby,Carrie Vaughn","https://m.media-amazon.com/images/I/81RJUm7ZLUL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51Qg6cuX7FS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81mMUmH0YgS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71w3H88Ah7L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81BdkZqJZSL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/41x4wViNC+S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61fr9MqY2jS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71psjNpRbRS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/510AykxJUQS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81dgp+baaVS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51JrUCDgtdS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71eGsd8jHnS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71ZOsWmxjfS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/A1o8KQLCUJS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81up4fjje7L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/818Jv83yvnS._AC_UY218_.jpg","R.E.D. Marketing: The Three Ingredients of Leading Brands,A Nice Ride: Stories of America,Are You a Cheeseburger?,A Billion Hours of Good: Changing the World 14 Minutes at a Time,Seven Things I Wish Christians Knew about the Bible,Cooper's Story: A Puppy Tale,Win Today: A Jersey Girl's Guide to Living Your Best Life!,Cack-Handed: A Memoir,Powerful Thinking,The Witness for the Dead,Operation Barbarossa: The History of a Cataclysm,THE LOVELINESS PROJECT: THE PATH TO MY PURPOSE,Queer Mormon Theology: An Introduction,Mythographic Color and Discover: Dream Garden: An Artist's Coloring Book of Floral Fantasies,Harley Quinn Black + White + Red,Questland: Author of the Philip K. Dick Award-winning Bannerless","0,.,9,.,9,.,9,.,18,.,0,.,0,.,23,.,8,.,12,.,0,."
"Rich Moyer,Luci Yamamoto,Adam Karlin,Nancy Birtwhistle,Eric Cervini,Michelle Murnin-Paulson,Jackie Calmes,Gerald Marzorati,Susan Piver,Ernesto Cisneros,Bobby Rush,Steve Herman,Steve Sleight","https://m.media-amazon.com/images/I/81oBeEyzC4L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81ZheYpTHZL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91E2gEEhWpL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61vxFeR6dUS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81KUzRIRnyL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51gbCTEOOcL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61cYwUV+wLS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/417X6oOGU6S._AC_UY218_.jpg,https://m.media-amazon.com/images/I/6194ocDNfcS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/51oQVSY-2ES._AC_UY218_.jpg,https://m.media-amazon.com/images/I/71kedzgK1vL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81+nTKEXAtL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81Quss9pW7L._AC_UY218_.jpg,https://m.media-amazon.com/images/I/61-NS-2aDHL._AC_UY218_.jpg,https://m.media-amazon.com/images/I/81SqjjcPZXS._AC_UY218_.jpg,https://m.media-amazon.com/images/I/91PdYhPDgFL._AC_UY218_.jpg","Pokémon Adventures Collector’s Edition, Vol. 8 (8),Ham Helsing #1: Vampire Hunter,Lonely Planet Hawaii the Big Island 5 (Regional Guide),""Socks"" for Christmas!: The Adventures of Lucy and Socks—Book 1,Clean & Green: 101 Hints and Tips for a More Eco-Friendly Home,Aliens Omnibus Vol. 1,The Deviant's War: The Homosexual vs. the United States of America,Prioritization, Delegation, and Assignment: Practice Exercises for the NCLEX-RN® Examination,Faithful: A Spiritual Medium's Journey Beyond Fear,Dissent: The Radicalization of the Republican Party and Its Capture of the Court,Seeing Serena,The Hard Questions: 100 Essential Questions to Ask Before You Say ""I Do"",Efrén Divided,I Ain't Studdin' Ya: My American Blues Story,Teach Your Dragon Body Safety: A Story About Personal Boundaries, Appropriate and Inappropriate Touching (My Dragon Books Book 44),The Complete Sailing Manual","7,.,11,.,0,.,19,.,0,.,0,.,0,.,12,.,0,.,15,.,12,.,12,."
